station_buoy,station_id,station_name,station_type,station_year,wave_instrument
46004,C46004,Middle_Nomad,AE,1992,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,1993,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,1994,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,1995,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,1996,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,1997,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,1998,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,1999,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2000,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2001,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2002,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2003,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2004,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2005,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2006,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2007,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2008,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2009,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2010,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2011,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2012,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2013,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2014,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,AE,2015,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46004,C46004,Middle_Nomad,6N,2016,MSC Non-directional ODAS buoy. 6m NOMAD
46004,C46004,Middle_Nomad,6N,2017,MSC Non-directional ODAS buoy. 6m NOMAD
46004,C46004,Middle_Nomad,6N,2018,MSC Non-directional ODAS buoy. 6m NOMAD
46004,C46004,Middle_Nomad,6N,2019,MSC Non-directional ODAS buoy. 6m NOMAD
46004,C46004,Middle_Nomad,3D,2019,MSC Non-directional ODAS buoy. 3m Discus
46004,C46004,Middle_Nomad,3D,2020,MSC Non-directional ODAS buoy. 3m Discus
46004,C46004,Middle_Nomad,6N,2020,MSC Non-directional ODAS buoy. 6m NOMAD
46004,C46004,Middle_Nomad,3D,2021,MSC Non-directional ODAS buoy. 3m Discus
46004,C46004,Middle_Nomad,3D,2022,MSC Non-directional ODAS buoy. 3m Discus
46036,C46036,South_Nomad,AE,1987,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1988,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1989,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1990,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1991,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1992,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1993,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1994,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1995,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1996,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1997,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1998,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,1999,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2000,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2001,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2002,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2003,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2004,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2005,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2006,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2007,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2008,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2009,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2010,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2011,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2012,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2013,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,6N,2014,MSC Non-directional ODAS buoy. 6m NOMAD
46036,C46036,South_Nomad,AE,2015,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,AE,2016,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46036,C46036,South_Nomad,6N,2016,MSC Non-directional ODAS buoy. 6m NOMAD
46036,C46036,South_Nomad,6N,2017,MSC Non-directional ODAS buoy. 6m NOMAD
46036,C46036,South_Nomad,6N,2018,MSC Non-directional ODAS buoy. 6m NOMAD
46036,C46036,South_Nomad,6N,2019,MSC Non-directional ODAS buoy. 6m NOMAD
46036,C46036,South_Nomad,6N,2020,MSC Non-directional ODAS buoy. 6m NOMAD
46036,C46036,South_Nomad,6N,2021,MSC Non-directional ODAS buoy. 6m NOMAD
46036,C46036,South_Nomad,6N,2022,MSC Non-directional ODAS buoy. 6m NOMAD
46131,C46131,Sentry_Shoal,AE,1992,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,1993,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,1994,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,1995,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,1996,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,1997,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,1998,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,1999,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2000,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2001,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2002,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2003,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2004,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2005,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2006,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2007,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2008,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2009,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2010,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2011,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2012,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2013,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2014,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,AE,2015,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46131,C46131,Sentry_Shoal,3D,2016,MSC Non-directional ODAS buoy. 3m Discus
46131,C46131,Sentry_Shoal,3D,2017,MSC Non-directional ODAS buoy. 3m Discus
46131,C46131,Sentry_Shoal,3D,2018,MSC Non-directional ODAS buoy. 3m Discus
46131,C46131,Sentry_Shoal,3D,2019,MSC Non-directional ODAS buoy. 3m Discus
46131,C46131,Sentry_Shoal,3D,2020,MSC Non-directional ODAS buoy. 3m Discus
46131,C46131,Sentry_Shoal,3D,2021,MSC Non-directional ODAS buoy. 3m Discus
46131,C46131,Sentry_Shoal,3D,2022,MSC Non-directional ODAS buoy. 3m Discus
46132,C46132,South_Brooks,AE,1994,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,1995,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,1996,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,1997,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,1998,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,1999,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2000,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2001,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2002,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2003,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2004,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2005,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2006,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2007,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2008,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2009,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2010,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2011,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2012,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2013,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2014,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,AE,2015,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46132,C46132,South_Brooks,3D,2016,MSC Non-directional ODAS buoy. 3m Discus
46132,C46132,South_Brooks,3D,2017,MSC Non-directional ODAS buoy. 3m Discus
46132,C46132,South_Brooks,3D,2018,MSC Non-directional ODAS buoy. 3m Discus
46132,C46132,South_Brooks,3D,2019,MSC Non-directional ODAS buoy. 3m Discus
46132,C46132,South_Brooks,3D,2020,MSC Non-directional ODAS buoy. 3m Discus
46132,C46132,South_Brooks,3D,2021,MSC Non-directional ODAS buoy. 3m Discus
46132,C46132,South_Brooks,3D,2022,MSC Non-directional ODAS buoy. 3m Discus
46145,C46145,Central_Dixon_Entran,AE,1991,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,1992,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,1993,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,1994,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,1995,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,1996,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,1997,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,1998,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,1999,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2000,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2001,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2002,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2003,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2004,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2005,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2006,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2007,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2008,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2009,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2010,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2011,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2012,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,AE,2013,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46145,C46145,Central_Dixon_Entran,3D,2014,MSC Non-directional ODAS buoy. 3m Discus
46145,C46145,Central_Dixon_Entran,3D,2015,MSC Non-directional ODAS buoy. 3m Discus
46145,C46145,Central_Dixon_Entran,3D,2016,MSC Non-directional ODAS buoy. 3m Discus
46145,C46145,Central_Dixon_Entran,3D,2017,MSC Non-directional ODAS buoy. 3m Discus
46145,C46145,Central_Dixon_Entran,3D,2018,MSC Non-directional ODAS buoy. 3m Discus
46145,C46145,Central_Dixon_Entran,3D,2019,MSC Non-directional ODAS buoy. 3m Discus
46145,C46145,Central_Dixon_Entran,3D,2020,MSC Non-directional ODAS buoy. 3m Discus
46145,C46145,Central_Dixon_Entran,3D,2021,MSC Non-directional ODAS buoy. 3m Discus
46145,C46145,Central_Dixon_Entran,3D,2022,MSC Non-directional ODAS buoy. 3m Discus
46146,C46146,Halibut_Bank,AE,1992,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,1993,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,1994,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,1995,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,1996,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,1997,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,1998,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,1999,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2000,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2001,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2002,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2003,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2004,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2005,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2006,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2007,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2008,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2009,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2010,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2011,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2012,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2013,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2014,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,AE,2015,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46146,C46146,Halibut_Bank,3D,2016,MSC Non-directional ODAS buoy. 3m Discus
46146,C46146,Halibut_Bank,3D,2017,MSC Non-directional ODAS buoy. 3m Discus
46146,C46146,Halibut_Bank,3D,2018,MSC Non-directional ODAS buoy. 3m Discus
46146,C46146,Halibut_Bank,3D,2019,MSC Non-directional ODAS buoy. 3m Discus
46146,C46146,Halibut_Bank,3D,2020,MSC Non-directional ODAS buoy. 3m Discus
46146,C46146,Halibut_Bank,3D,2021,MSC Non-directional ODAS buoy. 3m Discus
46146,C46146,Halibut_Bank,3D,2022,MSC Non-directional ODAS buoy. 3m Discus
46147,C46147,South_Moresby,AE,1993,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46147,C46147,South_Moresby,AE,1994,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46147,C46147,South_Moresby,AE,1995,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46147,C46147,South_Moresby,AE,1996,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46147,C46147,South_Moresby,AE,1997,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46147,C46147,South_Moresby,AE,1998,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
46147,C46147,South_Moresby,AE,1999,"MSC Non-directional ODAS buoy. (6m NOMAD, 12m Discus, 3m Discus or 1.7m Watchkeeper)"
